Feature	SortIndex	Mean_W	StErr_W	Mean_W_GM	StErr_W_GM	CVratio	CVratio_GM	P_Relia95CI_GM	SignConst	Z_SignConst	P_SignConst	Pfdr_SignConst	Z_Perm	P_PermProb	Pfdr_PermProb
other_kurtosis_M_AU15_r	486	-0.0124473	0.389496	-0.0218245	0.362195	-0.0319575	-0.185035	-0.05	0.00257599	0.0227973	0.309002	0.247732	-0.459925	0.273527	61.1321
other_kurtosis_M_AU17_r	487	-0.0682132	0.48795	-0.0688251	0.450048	-0.139796	-0.58981	-0.03	0.101151	0.895175	0.732015	0.483224	-0.0465532	0.287251	47.7682
other_kurtosis_M_AU20_r	488	0.111076	0.341898	0.100827	0.303034	0.324881	1.73933	0.09	0.289026	2.55786	2.27852	1.50686	1.20837	0.331488	43.6341
other_kurtosis_M_AU23_r	489	0.0236735	0.404127	0.0179386	0.369046	0.0585793	0.251603	0.04	0.0218101	0.193017	0.373175	0.272575	0.104836	0.28213	54.0039
other_kurtosis_M_AU25_r	490	0.105872	0.443261	0.123114	0.411944	0.238847	1.0564	0.09	0.158166	1.39976	1.09262	0.716961	1.02275	0.317729	53.2244
other_kurtosis_M_AU26_r	491	-0.219244	0.438047	-0.212161	0.408655	-0.500503	-2.18878	-0.21	0.343981	3.0442	2.93312	1.81132	-1.66445	0.387626	37.3937
other_kurtosis_M_AU45_r	492	0.00792933	0.379224	-0.0061405	0.34146	0.0209094	0.0381699	-0.06	0.00257599	0.0227973	0.309002	0.247732	-0.362651	0.273234	55.1686
other_kurtosis_M_MEA_body	493	0.200219	0.465098	0.191568	0.424702	0.430487	2.00954	0.18	0.34089	3.01685	2.89377	1.81132	1.59575	0.38096	46.5116
other_kurtosis_M_MEA_head	494	0.0468402	0.448904	0.0381802	0.407424	0.104344	0.371571	0.02	0.0472265	0.417951	0.471094	0.322674	0.380168	0.286212	54.5568
other_skew_H_AU01_r	495	-0.0516879	0.413111	-0.0542038	0.374659	-0.125119	-0.560413	-0.06	0.0733299	0.648964	0.588076	0.408707	-0.995911	0.292217	62.407
other_skew_H_AU02_r	496	-0.0550382	0.427059	-0.0567721	0.385562	-0.128877	-0.50545	-0.05	0.0932509	0.825263	0.689071	0.460107	-1.16372	0.299166	58.2521
other_skew_H_AU04_r	497	0.0822445	0.379374	0.0656781	0.348095	0.21679	0.988538	0.06	0.134467	1.19002	0.931743	0.607232	1.05502	0.301675	60.3384
other_skew_H_AU05_r	498	-0.0720555	0.460552	-0.0754476	0.421908	-0.156455	-0.723873	-0.09	0.104929	0.928611	0.753144	0.496587	-0.908709	0.298186	55.9098
other_skew_H_AU06_r	499	-0.0615911	0.508478	-0.0895076	0.468386	-0.121128	-0.587996	-0.11	0.0922205	0.816144	0.683592	0.460107	-1.0033	0.299439	42.7977
other_skew_H_AU07_r	500	-0.0875784	0.489663	-0.0894202	0.450972	-0.178854	-0.854869	-0.07	0.147862	1.30857	1.02072	0.675021	-0.918929	0.304361	56.9294
other_skew_H_AU09_r	501	0.000334526	0.416636	0.00106595	0.38051	0.000802922	0.0119172	0.04	0.000515198	0.00455946	0.302613	0.245087	-0.0303754	0.270762	56.7527
other_skew_H_AU10_r	502	0.0029237	0.323416	0.00528433	0.290843	0.00904004	0.0464224	0.1	0.00601065	0.0531937	0.319856	0.247732	-0.104866	0.276916	57.9499
other_skew_H_AU12_r	503	0.1048	0.360501	0.107831	0.32782	0.290707	1.29136	0.08	0.188047	1.6642	1.31843	0.842943	0.667521	0.311888	57.0185
other_skew_H_AU14_r	504	0.148165	0.345733	0.14046	0.316616	0.428555	1.92772	0.19	0.34192	3.02596	2.90686	1.81132	0.910457	0.363152	44.5076
other_skew_H_AU15_r	505	-0.0300181	0.459363	-0.040409	0.423335	-0.0653471	-0.31604	-0.04	0.0568436	0.503061	0.51221	0.355334	-0.453597	0.283072	59.8885
other_skew_H_AU17_r	506	-0.0419881	0.525911	-0.0347858	0.483472	-0.0798389	-0.370699	-0.03	0.0365791	0.323722	0.428205	0.304119	-0.176115	0.28621	53.7621
other_skew_H_AU20_r	507	0.113211	0.515507	0.104736	0.473415	0.219612	0.990259	0.07	0.163318	1.44535	1.12971	0.738256	0.868171	0.292157	49.4026
other_skew_H_AU23_r	508	-0.0381462	0.441645	-0.0237356	0.404661	-0.0863729	-0.413517	-0.05	0.0733299	0.648964	0.588076	0.408707	-0.552526	0.27532	55.8706
other_skew_H_AU25_r	509	0.0962864	0.426482	0.111694	0.387818	0.225769	0.951058	0.08	0.174309	1.54262	1.2114	0.773286	0.881902	0.331674	58.1023
other_skew_H_AU26_r	510	-0.088154	0.400431	-0.096872	0.370288	-0.220148	-0.953372	-0.07	0.166753	1.47575	1.15486	0.74282	-0.878234	0.301153	44.3408
other_skew_H_AU45_r	511	0.0498824	0.509817	0.0480931	0.463643	0.0978437	0.43305	0.05	0.0798557	0.706717	0.620022	0.415248	-0.171733	0.286293	56.8336
other_skew_H_MEA_body	512	0.177549	0.555058	0.178766	0.499364	0.319875	1.48798	0.1	0.232698	2.05936	1.70487	1.1125	1.11922	0.324048	54.4709
other_skew_H_MEA_head	513	0.0318053	0.474591	0.015097	0.43037	0.0670163	0.244784	0.06	0.00704104	0.0623127	0.323163	0.248529	0.141161	0.290572	58.1278
other_skew_M_AU01_r	514	-0.163154	0.610988	-0.169548	0.558454	-0.267032	-1.24177	-0.1	0.162631	1.43927	1.12472	0.73727	-1.53922	0.311836	52.5268
other_skew_M_AU02_r	515	-0.0478902	0.577015	-0.0597251	0.527816	-0.0829964	-0.376054	-0.06	0.0578739	0.51218	0.516751	0.355334	-1.34943	0.280464	59.4005
other_skew_M_AU04_r	516	0.0873955	0.385779	0.0818519	0.35536	0.226543	1.02762	0.09	0.164005	1.45143	1.13472	0.739219	1.15721	0.302524	59.6954
other_skew_M_AU05_r	517	-0.0655372	0.422018	-0.0712304	0.382033	-0.155295	-0.716344	-0.06	0.131376	1.16266	0.911924	0.594252	-0.78506	0.298849	55.4256
other_skew_M_AU06_r	518	-0.0152515	0.399566	-0.00225776	0.36866	-0.0381701	-0.0995419	-0.04	0.00841491	0.0744712	0.327609	0.24908	-0.317783	0.287869	57.4917
other_skew_M_AU07_r	519	-0.124896	0.502861	-0.109352	0.468343	-0.248371	-1.16078	-0.08	0.155418	1.37544	1.07315	0.708971	-0.896036	0.309438	57.4527
other_skew_M_AU09_r	520	-0.0893022	0.363047	-0.0880333	0.336043	-0.24598	-1.08975	-0.1	0.192169	1.70068	1.35162	0.851804	-1.37334	0.313742	57.7149
other_skew_M_AU10_r	521	-0.00403595	0.36948	-0.00131435	0.337615	-0.0109233	-0.0661499	-0.1	0.00257599	0.0227973	0.309002	0.247732	0.0818233	0.277436	61.4485
other_skew_M_AU12_r	522	0.168709	0.402259	0.15712	0.368744	0.419403	1.90426	0.14	0.293148	2.59433	2.32434	1.53293	1.22861	0.350375	54.6537
other_skew_M_AU14_r	523	0.156928	0.395466	0.143206	0.36792	0.396817	1.77834	0.13	0.304826	2.69768	2.45703	1.57725	0.970878	0.342372	46.6038
other_skew_M_AU15_r	524	0.00842635	0.454401	0.00196439	0.423062	0.0185438	0.0569733	0.05	0.0314271	0.278127	0.408426	0.295299	-0.183673	0.27397	60.1856
other_skew_M_AU17_r	525	-0.108643	0.4859	-0.106552	0.447911	-0.223591	-0.992601	-0.04	0.165722	1.46663	1.14728	0.739436	-0.423801	0.300857	45.4485
other_skew_M_AU20_r	526	0.101764	0.353587	0.0842235	0.319817	0.287805	1.46986	0.1	0.25571	2.26301	1.92748	1.25847	0.964614	0.308476	46.8342
other_skew_M_AU23_r	527	0.00819088	0.426768	0.00730537	0.389587	0.0191928	0.0699287	0.03	0.0152842	0.135264	0.350469	0.262876	0.0250088	0.281364	54.3454
other_skew_M_AU25_r	528	0.124007	0.525467	0.148806	0.487234	0.235993	1.02751	0.1	0.17843	1.57909	1.24293	0.78653	0.995611	0.322842	55.9946
other_skew_M_AU26_r	529	-0.200747	0.465116	-0.178437	0.432584	-0.431607	-1.845	-0.09	0.309634	2.74024	2.5129	1.59317	-1.32061	0.35101	47.4589
other_skew_M_AU45_r	530	-0.0205909	0.462035	-0.0251057	0.419332	-0.0445655	-0.300772	-0.06	0.032114	0.284207	0.411027	0.295299	-0.581822	0.276335	51.8336
other_skew_M_MEA_body	531	0.1911	0.447621	0.194243	0.40854	0.426923	2.0411	0.19	0.301735	2.67033	2.42149	1.56481	1.64598	0.375828	47.8945
other_skew_M_MEA_head	532	0.0166339	0.513811	0.00316803	0.464175	0.0323736	0.0421616	0.03	0.00394985	0.0349559	0.313312	0.247732	0.11519	0.283449	58.7928
