Feature	SortIndex	Mean_W	StErr_W	Mean_W_GM	StErr_W_GM	CVratio	CVratio_GM	P_Relia95CI_GM	SignConst	Z_SignConst	P_SignConst	Pfdr_SignConst	Z_Perm	P_PermProb	Pfdr_PermProb
other_kurtosis_M_AU15_r	486	0.0585986	0.337705	0.0428292	0.304504	0.17352	0.756558	0.04	0.106303	0.877376	0.720924	0.492943	0.835929	0.293405	50.4938
other_kurtosis_M_AU17_r	487	-0.00404766	0.425883	-0.000361414	0.39202	-0.00950416	-0.086475	-0.06	0.032801	0.270725	0.405275	0.290088	-0.0150706	0.292826	41.9157
other_kurtosis_M_AU20_r	488	0.0554295	0.363853	0.0598424	0.331079	0.15234	0.648597	0.05	0.131032	1.08148	0.854676	0.575922	0.115761	0.290834	52.2311
other_kurtosis_M_AU23_r	489	0.0204543	0.407745	-0.0075037	0.377497	0.0501645	0.169024	-0.05	0.0180319	0.148828	0.355714	0.267569	-0.0454524	0.290819	52.8605
other_kurtosis_M_AU25_r	490	0.068254	0.394911	0.0496758	0.362417	0.172834	0.771702	0.11	0.113172	0.934073	0.756631	0.519271	0.184659	0.316136	37.9068
other_kurtosis_M_AU26_r	491	-0.19246	0.398479	-0.181142	0.370066	-0.482987	-2.15571	-0.2	0.361498	2.98365	2.84644	1.77926	-1.2482	0.38389	37.5378
other_kurtosis_M_AU45_r	492	-0.0845922	0.433361	-0.0813699	0.403224	-0.195201	-0.781051	-0.06	0.158509	1.30827	1.02049	0.678396	-0.713208	0.293281	54.6034
other_kurtosis_M_MEA_body	493	0.151889	0.3383	0.151227	0.308481	0.448978	1.97582	0.15	0.368023	3.03751	2.92346	1.79961	1.32836	0.389985	36.4824
other_kurtosis_M_MEA_head	494	0.151915	0.517672	0.133651	0.469879	0.293457	1.35896	0.12	0.225829	1.86389	1.50629	0.995218	0.621141	0.310464	47.8105
other_skew_H_AU01_r	495	-0.0155285	0.358044	-0.00682521	0.323046	-0.0433705	-0.184818	-0.11	0.0310836	0.256551	0.399285	0.290088	-0.723508	0.293522	52.8273
other_skew_H_AU02_r	496	-0.0201576	0.37361	-0.0232357	0.334988	-0.0539537	-0.196699	-0.09	0.0266186	0.219698	0.383994	0.281332	-1.03527	0.292017	49.4408
other_skew_H_AU04_r	497	0.0029365	0.386709	-0.0125549	0.358187	0.00759356	-0.00709362	-0.03	0.00601065	0.0496093	0.318563	0.248437	-0.183474	0.27871	52.1724
other_skew_H_AU05_r	498	0.0167168	0.37518	0.0155629	0.339469	0.0445568	0.17563	0.02	0.0194058	0.160167	0.36014	0.267697	-0.325687	0.293921	51.8676
other_skew_H_AU06_r	499	-0.0886361	0.511693	-0.121752	0.48045	-0.173221	-0.827783	-0.1	0.127597	1.05313	0.835232	0.565687	-0.986488	0.334592	54.0341
other_skew_H_AU07_r	500	-0.0560348	0.583352	-0.0481839	0.533653	-0.0960566	-0.425547	-0.05	0.092564	0.763983	0.65279	0.443137	-0.470986	0.300602	51.7694
other_skew_H_AU09_r	501	0.0433084	0.357047	0.0314619	0.32275	0.121296	0.584821	0.05	0.0860381	0.710122	0.62194	0.424945	0.316358	0.282289	55.0183
other_skew_H_AU10_r	502	-0.0097163	0.339358	-0.0167416	0.312332	-0.0286314	-0.134019	-0.07	0.0170015	0.140324	0.352419	0.267569	-0.00183575	0.292589	52.6118
other_skew_H_AU12_r	503	0.100274	0.404612	0.0875419	0.380792	0.247827	1.09733	0.11	0.137901	1.13818	0.894412	0.596635	0.488046	0.312801	38.7949
other_skew_H_AU14_r	504	0.122622	0.35475	0.126143	0.329876	0.345657	1.51347	0.07	0.271166	2.23809	1.89937	1.24945	0.22673	0.324548	45.8818
other_skew_H_AU15_r	505	0.0649859	0.342852	0.0647464	0.316044	0.189545	0.786375	0.04	0.134123	1.107	0.872417	0.579091	0.3211	0.294558	50.9669
other_skew_H_AU17_r	506	-0.0429824	0.43129	-0.0633701	0.400634	-0.0996601	-0.469341	-0.05	0.0911901	0.752644	0.646215	0.441441	-0.693667	0.295471	50.6996
other_skew_H_AU20_r	507	-0.0365079	0.349534	-0.0406583	0.327724	-0.104448	-0.404476	-0.03	0.0709256	0.58539	0.554174	0.382145	-0.803856	0.28142	45.768
other_skew_H_AU23_r	508	0.00346621	0.389768	-0.00183951	0.357045	0.00889302	0.0131324	-0.06	0.00257599	0.0212611	0.30846	0.24719	-0.429309	0.28278	47.7572
other_skew_H_AU25_r	509	0.168491	0.504808	0.195616	0.460792	0.333772	1.53544	0.14	0.240941	1.98862	1.63132	1.07567	1.1709	0.349719	35.0895
other_skew_H_AU26_r	510	-0.104554	0.500046	-0.111297	0.460338	-0.209089	-0.985996	-0.07	0.175339	1.44717	1.13121	0.755551	-0.346341	0.300559	43.2955
other_skew_H_AU45_r	511	-0.0836116	0.446034	-0.0889019	0.407868	-0.187456	-0.876677	-0.06	0.155418	1.28276	1.00092	0.672946	-0.922073	0.288363	53.6435
other_skew_H_MEA_body	512	0.209426	0.41797	0.203653	0.390302	0.501055	2.24532	0.15	0.398248	3.28697	3.29554	1.91101	1.4778	0.393244	32.7098
other_skew_H_MEA_head	513	0.168794	0.465906	0.161028	0.422082	0.362292	1.72906	0.16	0.258801	2.13604	1.78679	1.18146	0.519965	0.318525	48.448
other_skew_M_AU01_r	514	-0.0122816	0.417618	0.00071507	0.377473	-0.0294087	-0.149263	0.06	0.0015456	0.0127567	0.305473	0.246079	-0.458408	0.288491	52.3539
other_skew_M_AU02_r	515	0.0297175	0.524477	0.0224139	0.48193	0.0566612	0.235138	0.06	0.0582174	0.480502	0.50109	0.34338	-0.480487	0.281774	49.6176
other_skew_M_AU04_r	516	0.0138618	0.453987	0.00170203	0.422222	0.0305336	0.0766075	0.03	0.0132234	0.109141	0.340516	0.263557	0.0774073	0.287284	53.8651
other_skew_M_AU05_r	517	-0.0200631	0.429367	-0.0116699	0.390756	-0.0467272	-0.186315	-0.07	0.0386399	0.318917	0.426091	0.298818	-0.126404	0.313956	45.26
other_skew_M_AU06_r	518	-0.0553364	0.460511	-0.0827594	0.422369	-0.120163	-0.58753	-0.11	0.102181	0.843358	0.700027	0.481971	-0.314496	0.309044	52.5893
other_skew_M_AU07_r	519	-0.106375	0.543391	-0.0989894	0.497209	-0.195762	-0.903247	-0.06	0.158509	1.30827	1.02049	0.678396	-0.666493	0.320278	52.7592
other_skew_M_AU09_r	520	-0.0866125	0.380642	-0.0813387	0.348049	-0.227543	-1.00685	-0.05	0.203503	1.67963	1.33241	0.898754	-1.15532	0.319233	47.73
other_skew_M_AU10_r	521	-0.0614889	0.395614	-0.0564254	0.363572	-0.155427	-0.713552	-0.09	0.124163	1.02479	0.81607	0.558506	-0.313289	0.314283	54.5038
other_skew_M_AU12_r	522	0.10543	0.372856	0.0860728	0.349304	0.282763	1.20166	0.09	0.121415	1.00211	0.800943	0.550274	0.490364	0.316733	33.7645
other_skew_M_AU14_r	523	0.0686804	0.396839	0.0592295	0.365717	0.173069	0.728302	0.05	0.102524	0.846193	0.701753	0.481971	0.0274896	0.297969	51.4538
other_skew_M_AU15_r	524	0.128274	0.412859	0.115514	0.376466	0.310696	1.42999	0.08	0.229263	1.89224	1.53418	1.01239	1.21248	0.329778	48.835
other_skew_M_AU17_r	525	-0.0155119	0.412296	0.00284308	0.381306	-0.0376232	-0.184574	0.03	0.0211231	0.174341	0.365726	0.271258	-0.0199268	0.297919	47.6514
other_skew_M_AU20_r	526	0.0421986	0.359242	0.0633622	0.328396	0.117466	0.460054	0.04	0.109394	0.90289	0.736856	0.505099	-0.0247754	0.283101	52.8833
other_skew_M_AU23_r	527	0.0166316	0.419353	-0.00851541	0.389988	0.0396602	0.118464	-0.07	0.0156277	0.128984	0.348058	0.267569	-0.065478	0.287439	54.1617
other_skew_M_AU25_r	528	0.130169	0.422891	0.120464	0.384158	0.307807	1.41577	0.17	0.192512	1.58892	1.2515	0.847812	0.844221	0.345241	37.2225
other_skew_M_AU26_r	529	-0.179707	0.442883	-0.180197	0.413366	-0.405767	-1.81677	-0.14	0.296583	2.44787	2.14356	1.39992	-1.05187	0.354534	40.227
other_skew_M_AU45_r	530	-0.123226	0.445834	-0.124007	0.415788	-0.276394	-1.13602	-0.09	0.20419	1.6853	1.33757	0.899459	-0.95297	0.305999	54.3623
other_skew_M_MEA_body	531	0.19701	0.387145	0.195379	0.357116	0.508879	2.30242	0.19	0.417482	3.44572	3.54551	1.91101	1.53955	0.41527	32.1645
other_skew_M_MEA_head	532	0.181444	0.557873	0.166845	0.50458	0.325242	1.53933	0.12	0.248841	2.05383	1.69905	1.12543	0.676383	0.32842	48.0607
