Feature	SortIndex	Mean_W	StErr_W	Mean_W_GM	StErr_W_GM	CVratio	CVratio_GM	P_Relia95CI_GM	SignConst	Z_SignConst	P_SignConst	Pfdr_SignConst	Z_Perm	P_PermProb	Pfdr_PermProb
other_kurtosis_M_AU07_r	481	0.0883102	0.347999	0.0994919	0.317047	0.253766	1.11146	0.1	0.202129	1.60851	1.26872	0.676348	0.315361	0.298488	48.072
other_kurtosis_M_AU09_r	482	0.0926789	0.404175	0.0852548	0.372217	0.229304	1.0263	0.05	0.167096	1.32972	1.03713	0.556735	0.676612	0.290834	41.9672
other_kurtosis_M_AU10_r	483	-0.0793246	0.570442	-0.125213	0.521359	-0.139058	-0.700078	-0.12	0.104242	0.829538	0.691649	0.386924	-0.362025	0.313913	57.2098
other_kurtosis_M_AU12_r	484	0.00563663	0.285254	-6.42789e-06	0.256281	0.0197601	0.0676291	-0.08	0.00120213	0.00956634	0.304358	0.242051	0.289717	0.296339	39.4322
other_kurtosis_M_AU14_r	485	-0.0661839	0.457798	-0.0675063	0.415268	-0.14457	-0.705968	-0.12	0.08226	0.654611	0.591151	0.35379	-0.764877	0.314446	57.3845
other_kurtosis_M_AU15_r	486	0.116459	0.396608	0.12184	0.368355	0.293637	1.34058	0.08	0.236476	1.88184	1.52391	0.839387	1.28186	0.31587	47.59
other_kurtosis_M_AU17_r	487	0.0247404	0.358758	0.0208759	0.327081	0.0689611	0.271115	0.04	0.0441353	0.351221	0.440439	0.286268	0.602359	0.280327	57.4325
other_kurtosis_M_AU20_r	488	-0.0245942	0.367353	-0.0273687	0.337109	-0.0669499	-0.28776	-0.08	0.0355487	0.28289	0.410463	0.286268	-1.02941	0.294082	49.9325
other_kurtosis_M_AU23_r	489	0.0138279	0.406038	0.0163904	0.362595	0.0340558	0.156048	0.06	0.0341748	0.271957	0.405798	0.286268	-0.816166	0.294081	51.6635
other_kurtosis_M_AU25_r	490	-0.0370377	0.414256	-0.0395683	0.367003	-0.0894079	-0.413638	-0.1	0.0705822	0.561681	0.541866	0.335281	-0.296435	0.299054	53.8949
other_kurtosis_M_AU26_r	491	0.00751461	0.421687	0.000409805	0.389241	0.0178204	0.00375732	0.03	0.0156277	0.124362	0.346292	0.259866	0.479997	0.278945	54.945
other_kurtosis_M_AU45_r	492	-0.0114485	0.329392	-0.00930204	0.301955	-0.0347565	-0.123436	-0.05	0.00291946	0.0232325	0.309155	0.243145	-0.252751	0.274859	54.4367
other_kurtosis_M_MEA_body	493	-0.0128834	0.357345	-0.0105284	0.317707	-0.0360532	-0.198176	-0.07	0.0176885	0.140762	0.352589	0.262161	-0.817557	0.281858	56.9071
other_kurtosis_M_MEA_head	494	0.0261721	0.375914	0.0314904	0.345481	0.0696227	0.314563	0.05	0.0461961	0.367621	0.447845	0.286268	0.327321	0.276447	54.4324
other_skew_H_AU01_r	495	0.010604	0.397357	0.0179419	0.36497	0.0266862	0.151567	0.05	0.0166581	0.132562	0.34943	0.261009	0.661641	0.280755	54.5807
other_skew_H_AU02_r	496	0.0653598	0.356321	0.0701314	0.330443	0.18343	0.798355	0.02	0.136184	1.08373	0.856229	0.454764	0.274211	0.288262	56.2656
other_skew_H_AU04_r	497	-0.0582905	0.353058	-0.0496813	0.316612	-0.165102	-0.82885	-0.09	0.145458	1.15753	0.908233	0.481799	-1.34204	0.313243	51.7338
other_skew_H_AU05_r	498	0.178369	0.389275	0.195607	0.346343	0.458209	2.1511	0.24	0.380045	3.02433	2.90451	1.7349	1.59178	0.358646	33.8525
other_skew_H_AU06_r	499	-0.0232285	0.406246	-0.0336854	0.364285	-0.0571782	-0.200062	-0.08	0.0135669	0.107963	0.340072	0.257613	0.469784	0.299434	45.2167
other_skew_H_AU07_r	500	0.10786	0.424334	0.11714	0.391618	0.254187	1.13862	0.11	0.192512	1.53198	1.20229	0.621681	0.573485	0.283994	46.8597
other_skew_H_AU09_r	501	-0.0167293	0.44863	-0.0118695	0.400816	-0.0372898	-0.175647	-0.12	0.00257599	0.0204993	0.308192	0.243145	-0.187652	0.298966	59.4592
other_skew_H_AU10_r	502	-0.0028071	0.539083	-0.0371608	0.490659	-0.00520717	-0.0370941	-0.15	0.0407007	0.323889	0.428278	0.286268	0.675744	0.314903	53.8094
other_skew_H_AU12_r	503	-0.0124864	0.385288	-0.0127536	0.345915	-0.0324079	-0.157496	-0.11	0.0218101	0.173561	0.365417	0.268915	0.115076	0.307968	51.0507
other_skew_H_AU14_r	504	-0.0560455	0.532186	-0.0759411	0.482106	-0.105312	-0.504407	-0.18	0.0747038	0.59448	0.55894	0.340885	-0.16147	0.31955	56.7373
other_skew_H_AU15_r	505	0.248497	0.462371	0.253487	0.422349	0.537441	2.46155	0.26	0.404431	3.21839	3.19074	1.87202	1.6296	0.370751	36.2118
other_skew_H_AU17_r	506	0.0411177	0.421743	0.0382015	0.390711	0.0974946	0.425766	0.03	0.097029	0.77214	0.657546	0.381884	0.00601077	0.286192	57.7096
other_skew_H_AU20_r	507	-0.0814839	0.323918	-0.0793278	0.295492	-0.251557	-1.09283	-0.08	0.188047	1.49645	1.17219	0.61623	-1.54521	0.318516	42.4912
other_skew_H_AU23_r	508	0.163826	0.551124	0.182662	0.503918	0.297258	1.32969	0.11	0.253993	2.02123	1.66499	0.902862	0.307117	0.285307	57.9747
other_skew_H_AU25_r	509	-0.0250416	0.411502	-0.0270542	0.376513	-0.0608541	-0.236107	-0.08	0.0451657	0.359421	0.444132	0.286268	0.22214	0.292608	57.1562
other_skew_H_AU26_r	510	0.0229558	0.382996	0.0360466	0.349277	0.0599374	0.295811	0.03	0.0558132	0.444152	0.483509	0.30414	0.0384856	0.277216	44.7797
other_skew_H_AU45_r	511	-0.0521639	0.484637	-0.0846268	0.449239	-0.107635	-0.443616	-0.05	0.10802	0.859604	0.709957	0.387333	-1.2947	0.293528	49.1147
other_skew_H_MEA_body	512	0.0501986	0.361276	0.0466605	0.328049	0.138948	0.531089	0.05	0.105616	0.840471	0.698271	0.387333	-0.298962	0.277082	59.7238
other_skew_H_MEA_head	513	0.0963521	0.374033	0.0799166	0.339077	0.257603	1.0769	0.08	0.16847	1.34065	1.04568	0.556735	0.652396	0.274033	54.2385
other_skew_M_AU01_r	514	0.163419	0.540632	0.155998	0.492631	0.302275	1.4656	0.09	0.247123	1.96657	1.60877	0.883127	2.21076	0.344809	22.9369
other_skew_M_AU02_r	515	0.112389	0.546194	0.120649	0.502049	0.205768	0.97491	0.11	0.167783	1.33519	1.0414	0.556735	1.44731	0.328871	32.8802
other_skew_M_AU04_r	516	-0.0960154	0.514578	-0.0869811	0.464432	-0.18659	-0.895684	-0.12	0.154731	1.23132	0.962172	0.519562	-1.33757	0.321058	53.1091
other_skew_M_AU05_r	517	0.154642	0.420403	0.141657	0.38545	0.367842	1.64199	0.12	0.271853	2.16336	1.81654	0.982721	1.98737	0.344619	15.0204
other_skew_M_AU06_r	518	-0.00366849	0.297842	0.00210547	0.270877	-0.0123169	-0.0740623	0.06	0.0382964	0.304756	0.419901	0.286268	0.532446	0.301045	50.1222
other_skew_M_AU07_r	519	0.093923	0.428757	0.101391	0.391162	0.219059	0.960048	0.12	0.182208	1.44998	1.13353	0.606272	0.45207	0.291571	47.8028
other_skew_M_AU09_r	520	0.0706481	0.386553	0.065124	0.354927	0.182764	0.844003	0.06	0.142023	1.13019	0.888747	0.476703	0.607177	0.294467	47.2375
other_skew_M_AU10_r	521	-0.0736409	0.652215	-0.087497	0.600266	-0.112909	-0.579209	-0.13	0.0901597	0.717476	0.626095	0.362581	-0.0412603	0.317134	56.6516
other_skew_M_AU12_r	522	-0.00547547	0.334042	-0.0200336	0.297166	-0.0163916	-0.156911	-0.11	0.057187	0.455085	0.488753	0.306909	0.0775395	0.310072	43.4337
other_skew_M_AU14_r	523	-0.112402	0.613951	-0.131367	0.559813	-0.18308	-0.919858	-0.25	0.0643998	0.512483	0.516903	0.325017	-0.825402	0.312032	57.6741
other_skew_M_AU15_r	524	0.187416	0.476156	0.198886	0.439961	0.393601	1.81101	0.13	0.319595	2.54328	2.26036	1.32684	1.58323	0.338199	40.7094
other_skew_M_AU17_r	525	0.0681505	0.382574	0.0629953	0.350366	0.178137	0.708037	0.04	0.101151	0.804939	0.676898	0.386924	0.910481	0.29893	59.098
other_skew_M_AU20_r	526	-0.0316286	0.385775	-0.0347103	0.352476	-0.081987	-0.363625	-0.07	0.0341748	0.271957	0.405798	0.286268	-1.03412	0.303311	52.1909
other_skew_M_AU23_r	527	0.04577	0.496822	0.0448204	0.453698	0.0921257	0.455957	0.08	0.0781384	0.621812	0.573436	0.352674	-0.402705	0.291879	52.7714
other_skew_M_AU25_r	528	-0.00179137	0.454786	-0.000184144	0.40807	-0.00393893	-0.0248582	-0.08	0.0101322	0.0806306	0.329877	0.2533	0.340752	0.298887	40.322
other_skew_M_AU26_r	529	0.00861227	0.474286	0.00824687	0.438228	0.0181584	0.0150485	0.02	0.0341748	0.271957	0.405798	0.286268	0.421516	0.271468	57.4977
other_skew_M_AU45_r	530	-0.055592	0.408847	-0.0710389	0.377145	-0.135973	-0.545852	-0.04	0.0956552	0.761207	0.651176	0.380044	-0.781994	0.283851	53.2919
other_skew_M_MEA_body	531	0.0328979	0.387451	0.033736	0.346661	0.0849085	0.369686	0.07	0.0836339	0.665544	0.597135	0.354097	-0.284423	0.277342	58.7721
other_skew_M_MEA_head	532	0.119869	0.426212	0.116007	0.392206	0.281243	1.24893	0.09	0.205564	1.63584	1.29297	0.694168	1.16003	0.296619	56.4057
