time,pitch,int
3.080,577.988,58.357
3.081,578.412,58.398
3.082,578.849,58.387
3.083,579.306,58.325
3.084,579.799,58.214
3.085,580.316,58.056
3.086,580.867,57.856
3.087,581.451,57.617
3.088,582.050,57.345
3.089,582.639,57.043
3.090,583.181,56.730
3.091,583.634,56.415
3.092,583.955,56.110
3.093,584.106,55.829
3.094,584.066,55.586
3.095,583.828,55.393
3.096,583.400,55.258
3.097,582.799,55.185
3.098,582.063,55.169
3.099,581.246,55.206
3.100,580.418,55.281
3.101,579.630,55.381
3.102,578.928,55.494
3.103,578.332,55.609
3.104,--undefined--,55.715
3.105,--undefined--,55.807
3.106,--undefined--,55.879
3.107,--undefined--,55.929
3.108,--undefined--,55.956
3.109,--undefined--,55.963
3.110,--undefined--,55.953
3.111,--undefined--,55.931
3.112,--undefined--,55.903
3.113,--undefined--,55.876
3.114,--undefined--,55.858
3.115,--undefined--,55.855
3.116,--undefined--,55.874
3.117,--undefined--,55.918
3.118,--undefined--,55.989
3.119,--undefined--,56.089
3.120,--undefined--,56.210
3.121,--undefined--,56.348
3.122,--undefined--,56.496
3.123,--undefined--,56.648
3.124,--undefined--,56.796
3.125,--undefined--,56.933
3.126,--undefined--,57.053
3.127,--undefined--,57.153
3.128,--undefined--,57.227
3.129,--undefined--,57.275
3.130,--undefined--,57.295
3.131,--undefined--,57.288
3.132,--undefined--,57.256
3.133,--undefined--,57.204
3.134,--undefined--,57.137
3.135,--undefined--,57.062
3.136,--undefined--,56.987
3.137,--undefined--,56.921
3.138,--undefined--,56.872
3.139,--undefined--,56.849
3.140,--undefined--,56.857
3.141,--undefined--,56.900
3.142,--undefined--,56.975
3.143,--undefined--,57.080
3.144,639.965,57.208
3.145,639.643,57.351
3.146,639.309,57.500
3.147,639.059,57.648
3.148,638.855,57.788
3.149,638.676,57.917
3.150,638.506,58.025
3.151,638.332,58.113
3.152,638.141,58.178
3.153,637.922,58.222
3.154,637.655,58.246
3.155,637.333,58.250
3.156,636.940,58.236
3.157,636.459,58.205
3.158,635.871,58.161
3.159,635.176,58.101
3.160,634.395,58.028
3.161,633.576,57.942
3.162,632.780,57.841
3.163,632.065,57.724
3.164,631.457,57.589
3.165,630.983,57.434
3.166,630.634,57.258
3.167,630.391,57.060
3.168,630.241,56.839
3.169,630.171,56.590
3.170,630.171,56.323
3.171,--undefined--,56.039
3.172,--undefined--,55.742
3.173,--undefined--,55.438
3.174,--undefined--,55.134
3.175,--undefined--,54.841
3.176,--undefined--,54.569
3.177,--undefined--,54.328
3.178,--undefined--,54.129
3.179,--undefined--,53.977
3.180,--undefined--,53.883
3.181,--undefined--,53.845
3.182,--undefined--,53.860
3.183,--undefined--,53.921
3.184,260.947,54.020
3.185,260.907,54.147
3.186,260.839,54.292
3.187,260.742,54.446
3.188,260.601,54.600
3.189,260.402,54.749
3.190,260.158,54.882
3.191,259.909,54.995
3.192,259.694,55.086
3.193,259.521,55.151
3.194,259.388,55.188
3.195,259.290,55.194
3.196,259.224,55.168
3.197,259.182,55.109
3.198,259.158,55.017
3.199,259.153,54.888
3.200,259.162,54.727
3.201,259.183,54.532
3.202,259.213,54.305
3.203,259.248,54.045
3.204,259.286,53.755
3.205,259.323,53.436
3.206,259.359,53.089
3.207,259.392,52.719
3.208,259.423,52.326
3.209,259.451,51.907
3.210,259.477,51.478
3.211,259.501,51.040
3.212,259.523,50.596
3.213,259.544,50.149
3.214,259.564,49.705
3.215,259.582,49.267
3.216,259.599,48.840
3.217,259.615,48.428
3.218,259.630,48.033
3.219,259.643,47.650
3.220,259.655,47.293
3.221,259.664,46.959
3.222,259.671,46.645
3.223,--undefined--,46.350
3.224,--undefined--,46.076
3.225,--undefined--,45.821
3.226,--undefined--,45.588
3.227,--undefined--,45.377
3.228,--undefined--,45.191
3.229,--undefined--,45.032
3.230,--undefined--,44.907
3.231,--undefined--,44.820
3.232,--undefined--,44.769
3.233,--undefined--,44.756
3.234,--undefined--,44.779
3.235,--undefined--,44.832
3.236,--undefined--,44.911
3.237,--undefined--,45.009
3.238,--undefined--,45.116
3.239,--undefined--,45.228
3.240,--undefined--,45.334
3.241,--undefined--,45.429
3.242,--undefined--,45.508
3.243,--undefined--,45.567
3.244,--undefined--,45.602
3.245,--undefined--,45.612
3.246,--undefined--,45.595
3.247,--undefined--,45.550
3.248,--undefined--,45.477
3.249,--undefined--,45.372
3.250,--undefined--,45.241
3.251,--undefined--,45.082
3.252,--undefined--,44.896
3.253,--undefined--,44.684
3.254,--undefined--,44.446
3.255,--undefined--,44.184
3.256,--undefined--,43.898
3.257,--undefined--,43.589
3.258,--undefined--,43.261
3.259,--undefined--,42.906
3.260,--undefined--,42.542
3.261,--undefined--,42.168
3.262,--undefined--,41.787
3.263,--undefined--,41.405
3.264,--undefined--,41.030
3.265,--undefined--,40.670
3.266,--undefined--,40.336
3.267,--undefined--,40.036
3.268,--undefined--,39.781
3.269,--undefined--,39.574
3.270,--undefined--,39.430
3.271,--undefined--,39.347
3.272,--undefined--,39.323
3.273,--undefined--,39.354
3.274,--undefined--,39.431
3.275,--undefined--,39.544
3.276,--undefined--,39.685
3.277,--undefined--,39.841
3.278,--undefined--,40.005
3.279,--undefined--,40.170
3.280,--undefined--,40.325
3.281,--undefined--,40.465
3.282,--undefined--,40.587
3.283,--undefined--,40.690
3.284,--undefined--,40.772
3.285,--undefined--,40.832
3.286,--undefined--,40.872
3.287,--undefined--,40.894
3.288,--undefined--,40.900
3.289,--undefined--,40.893
3.290,--undefined--,40.876
3.291,--undefined--,40.854
3.292,--undefined--,40.829
3.293,--undefined--,40.805
3.294,--undefined--,40.783
3.295,--undefined--,40.765
3.296,--undefined--,40.753
3.297,--undefined--,40.748
3.298,--undefined--,40.749
3.299,--undefined--,40.758
3.300,--undefined--,40.773
3.301,--undefined--,40.795
3.302,--undefined--,40.824
3.303,--undefined--,40.859
3.304,--undefined--,40.902
3.305,--undefined--,40.951
3.306,--undefined--,41.007
3.307,--undefined--,41.070
3.308,--undefined--,41.140
3.309,--undefined--,41.220
3.310,--undefined--,41.306
3.311,--undefined--,41.399
3.312,--undefined--,41.501
3.313,--undefined--,41.610
3.314,--undefined--,41.727
3.315,--undefined--,41.849
3.316,--undefined--,41.974
3.317,--undefined--,42.100
3.318,--undefined--,42.223
3.319,--undefined--,42.340
3.320,--undefined--,42.444
3.321,--undefined--,42.530
3.322,--undefined--,42.597
3.323,--undefined--,42.639
3.324,--undefined--,42.656
3.325,--undefined--,42.645
3.326,--undefined--,42.607
3.327,--undefined--,42.544
3.328,--undefined--,42.459
3.329,--undefined--,42.353
3.330,--undefined--,42.237
3.331,--undefined--,42.117
3.332,--undefined--,41.998
3.333,--undefined--,41.887
3.334,--undefined--,41.789
3.335,--undefined--,41.708
3.336,--undefined--,41.643
3.337,--undefined--,41.594
3.338,--undefined--,41.556
3.339,--undefined--,41.522
3.340,--undefined--,41.486
3.341,--undefined--,41.443
3.342,--undefined--,41.384
3.343,--undefined--,41.306
3.344,--undefined--,41.205
3.345,--undefined--,41.079
3.346,--undefined--,40.926
3.347,--undefined--,40.747
3.348,--undefined--,40.546
3.349,--undefined--,40.320
3.350,--undefined--,40.082
3.351,--undefined--,39.835
3.352,--undefined--,39.585
3.353,--undefined--,39.340
3.354,--undefined--,39.107
3.355,--undefined--,38.894
3.356,--undefined--,38.712
3.357,--undefined--,38.571
3.358,--undefined--,38.480
3.359,--undefined--,38.450
3.360,--undefined--,38.493
3.361,--undefined--,38.613
3.362,--undefined--,38.815
3.363,--undefined--,39.097
3.364,--undefined--,39.451
3.365,--undefined--,39.867
3.366,--undefined--,40.329
3.367,--undefined--,40.820
3.368,--undefined--,41.323
3.369,--undefined--,41.835
3.370,--undefined--,42.323
3.371,--undefined--,42.782
3.372,--undefined--,43.205
3.373,--undefined--,43.584
3.374,--undefined--,43.915
3.375,--undefined--,44.194
3.376,--undefined--,44.418
3.377,--undefined--,44.584
3.378,--undefined--,44.692
3.379,--undefined--,44.740
3.380,--undefined--,44.729
3.381,--undefined--,44.659
3.382,--undefined--,44.532
3.383,--undefined--,44.351
3.384,--undefined--,44.120
3.385,--undefined--,43.842
3.386,--undefined--,43.524
3.387,--undefined--,43.175
3.388,--undefined--,42.805
3.389,--undefined--,42.417
3.390,--undefined--,42.038
3.391,--undefined--,41.680
3.392,--undefined--,41.353
3.393,--undefined--,41.069
3.394,--undefined--,40.836
3.395,--undefined--,40.657
3.396,--undefined--,40.530
3.397,--undefined--,40.451
3.398,--undefined--,40.411
3.399,--undefined--,40.404
3.400,--undefined--,40.421
3.401,--undefined--,40.459
3.402,--undefined--,40.512
3.403,--undefined--,40.579
3.404,--undefined--,40.659
3.405,--undefined--,40.752
3.406,--undefined--,40.857
3.407,--undefined--,40.972
3.408,--undefined--,41.094
3.409,--undefined--,41.221
3.410,--undefined--,41.344
3.411,--undefined--,41.458
3.412,--undefined--,41.556
3.413,--undefined--,41.634
3.414,--undefined--,41.685
3.415,--undefined--,41.705
3.416,--undefined--,41.690
3.417,--undefined--,41.637
3.418,--undefined--,41.545
3.419,--undefined--,41.412
3.420,--undefined--,41.242
3.421,--undefined--,41.040
3.422,--undefined--,40.809
3.423,--undefined--,40.557
3.424,--undefined--,40.291
3.425,--undefined--,40.023
3.426,--undefined--,39.762
3.427,--undefined--,39.520
3.428,--undefined--,39.304
3.429,--undefined--,39.116
3.430,--undefined--,38.965
3.431,--undefined--,38.847
3.432,--undefined--,38.754
3.433,--undefined--,38.678
3.434,--undefined--,38.609
3.435,--undefined--,38.538
3.436,--undefined--,38.456
3.437,--undefined--,38.358
3.438,--undefined--,38.239
3.439,--undefined--,38.093
3.440,--undefined--,37.928
3.441,--undefined--,37.746
3.442,--undefined--,37.552
3.443,--undefined--,37.356
3.444,--undefined--,37.170
3.445,--undefined--,37.007
3.446,--undefined--,36.881
3.447,--undefined--,36.802
3.448,--undefined--,36.782
3.449,--undefined--,36.824
3.450,--undefined--,36.925
3.451,--undefined--,37.079
3.452,--undefined--,37.275
3.453,--undefined--,37.501
3.454,--undefined--,37.744
3.455,--undefined--,37.994
3.456,--undefined--,38.239
3.457,--undefined--,38.474
3.458,--undefined--,38.693
3.459,--undefined--,38.896
3.460,--undefined--,39.074
3.461,--undefined--,39.229
3.462,--undefined--,39.363
3.463,--undefined--,39.476
3.464,--undefined--,39.570
3.465,--undefined--,39.648
3.466,--undefined--,39.711
3.467,--undefined--,39.762
3.468,--undefined--,39.804
3.469,--undefined--,39.840
3.470,--undefined--,39.872
3.471,--undefined--,39.904
3.472,--undefined--,39.937
3.473,--undefined--,39.975
3.474,--undefined--,40.020
3.475,--undefined--,40.072
3.476,--undefined--,40.132
3.477,--undefined--,40.199
3.478,--undefined--,40.270
3.479,--undefined--,40.344
3.480,--undefined--,40.415
3.481,--undefined--,40.477
3.482,--undefined--,40.527
3.483,--undefined--,40.560
3.484,--undefined--,40.572
3.485,--undefined--,40.560
3.486,--undefined--,40.521
3.487,--undefined--,40.455
3.488,--undefined--,40.361
3.489,--undefined--,40.239
3.490,--undefined--,40.096
3.491,--undefined--,39.937
3.492,--undefined--,39.767
3.493,--undefined--,39.595
3.494,--undefined--,39.429
3.495,--undefined--,39.277
3.496,--undefined--,39.149
3.497,--undefined--,39.050
3.498,--undefined--,38.986
3.499,--undefined--,38.956
3.500,--undefined--,38.960
3.501,--undefined--,38.993
3.502,--undefined--,39.049
3.503,--undefined--,39.123
3.504,--undefined--,39.208
3.505,--undefined--,39.298
3.506,--undefined--,39.390
3.507,--undefined--,39.481
3.508,--undefined--,39.570
3.509,--undefined--,39.660
3.510,--undefined--,39.746
3.511,--undefined--,39.833
3.512,--undefined--,39.920
3.513,--undefined--,40.009
3.514,--undefined--,40.100
3.515,--undefined--,40.192
3.516,--undefined--,40.282
3.517,--undefined--,40.370
3.518,--undefined--,40.453
3.519,--undefined--,40.529
3.520,--undefined--,40.595
3.521,--undefined--,40.652
3.522,--undefined--,40.700
3.523,--undefined--,40.744
3.524,--undefined--,40.790
3.525,--undefined--,40.847
3.526,--undefined--,40.928
3.527,--undefined--,41.048
3.528,--undefined--,41.222
3.529,--undefined--,41.473
3.530,--undefined--,41.801
3.531,--undefined--,42.211
3.532,--undefined--,42.701
3.533,--undefined--,43.257
3.534,--undefined--,43.862
3.535,--undefined--,44.495
3.536,--undefined--,45.137
3.537,--undefined--,45.771
3.538,--undefined--,46.380
3.539,--undefined--,46.965
3.540,--undefined--,47.497
3.541,--undefined--,47.974
3.542,--undefined--,48.393
3.543,--undefined--,48.752
3.544,--undefined--,49.047
3.545,--undefined--,49.277
3.546,--undefined--,49.438
3.547,--undefined--,49.531
3.548,--undefined--,49.555
3.549,--undefined--,49.507
3.550,--undefined--,49.388
3.551,--undefined--,49.200
3.552,--undefined--,48.941
3.553,--undefined--,48.613
3.554,--undefined--,48.218
3.555,--undefined--,47.758
3.556,--undefined--,47.236
3.557,--undefined--,46.658
3.558,--undefined--,46.033
3.559,--undefined--,45.355
3.560,--undefined--,44.666
3.561,--undefined--,43.976
3.562,--undefined--,43.305
3.563,--undefined--,42.677
3.564,--undefined--,42.118
3.565,--undefined--,41.647
3.566,--undefined--,41.275
3.567,--undefined--,41.003
3.568,--undefined--,40.820
3.569,--undefined--,40.711
3.570,--undefined--,40.661
3.571,--undefined--,40.649
3.572,--undefined--,40.661
3.573,--undefined--,40.686
3.574,--undefined--,40.715
3.575,--undefined--,40.741
3.576,--undefined--,40.759
3.577,--undefined--,40.766
3.578,--undefined--,40.758
3.579,--undefined--,40.731
3.580,--undefined--,40.684
3.581,--undefined--,40.616
3.582,--undefined--,40.526
3.583,--undefined--,40.416
3.584,--undefined--,40.287
3.585,--undefined--,40.144
3.586,--undefined--,39.992
3.587,--undefined--,39.838
3.588,--undefined--,39.690
3.589,--undefined--,39.556
3.590,--undefined--,39.447
3.591,--undefined--,39.372
3.592,--undefined--,39.334
3.593,--undefined--,39.337
3.594,--undefined--,39.383
3.595,--undefined--,39.468
3.596,--undefined--,39.589
3.597,--undefined--,39.739
3.598,--undefined--,39.911
3.599,--undefined--,40.103
3.600,--undefined--,40.300
3.601,--undefined--,40.496
3.602,--undefined--,40.688
3.603,--undefined--,40.870
3.604,--undefined--,41.038
3.605,--undefined--,41.187
3.606,--undefined--,41.316
3.607,--undefined--,41.422
3.608,--undefined--,41.507
3.609,--undefined--,41.572
3.610,--undefined--,41.619
3.611,--undefined--,41.653
3.612,--undefined--,41.681
3.613,--undefined--,41.712
3.614,--undefined--,41.757
3.615,--undefined--,41.825
3.616,--undefined--,41.928
3.617,--undefined--,42.074
3.618,--undefined--,42.268
3.619,--undefined--,42.516
3.620,--undefined--,42.807
3.621,--undefined--,43.133
3.622,--undefined--,43.486
3.623,--undefined--,43.854
3.624,--undefined--,44.224
3.625,--undefined--,44.585
3.626,--undefined--,44.928
3.627,--undefined--,45.246
3.628,--undefined--,45.532
3.629,--undefined--,45.787
3.630,--undefined--,46.001
3.631,--undefined--,46.176
3.632,--undefined--,46.313
3.633,--undefined--,46.416
3.634,--undefined--,46.487
3.635,--undefined--,46.531
3.636,--undefined--,46.555
3.637,--undefined--,46.563
3.638,--undefined--,46.562
3.639,--undefined--,46.558
3.640,--undefined--,46.556
3.641,--undefined--,46.559
3.642,--undefined--,46.569
3.643,--undefined--,46.585
3.644,--undefined--,46.604
3.645,--undefined--,46.622
3.646,--undefined--,46.634
3.647,--undefined--,46.634
3.648,--undefined--,46.617
3.649,--undefined--,46.577
3.650,--undefined--,46.512
3.651,--undefined--,46.419
3.652,--undefined--,46.295
3.653,--undefined--,46.143
3.654,--undefined--,45.961
3.655,--undefined--,45.754
3.656,--undefined--,45.524
3.657,--undefined--,45.276
3.658,--undefined--,45.014
3.659,--undefined--,44.738
3.660,--undefined--,44.461
3.661,--undefined--,44.184
3.662,--undefined--,43.908
3.663,--undefined--,43.635
3.664,--undefined--,43.364
3.665,--undefined--,43.093
3.666,--undefined--,42.819
3.667,--undefined--,42.540
3.668,--undefined--,42.252
3.669,--undefined--,41.945
3.670,--undefined--,41.629
3.671,--undefined--,41.299
3.672,--undefined--,40.954
3.673,--undefined--,40.595
3.674,--undefined--,40.226
3.675,--undefined--,39.850
3.676,--undefined--,39.476
3.677,--undefined--,39.111
3.678,--undefined--,38.766
3.679,--undefined--,38.448
3.680,--undefined--,38.183
3.681,--undefined--,37.986
3.682,--undefined--,37.869
3.683,--undefined--,37.848
3.684,--undefined--,37.933
3.685,--undefined--,38.126
3.686,--undefined--,38.421
3.687,--undefined--,38.806
3.688,--undefined--,39.262
3.689,--undefined--,39.778
3.690,--undefined--,40.317
3.691,--undefined--,40.863
3.692,--undefined--,41.405
3.693,--undefined--,41.929
3.694,--undefined--,42.427
3.695,--undefined--,42.890
3.696,--undefined--,43.314
3.697,--undefined--,43.696
3.698,--undefined--,44.033
3.699,--undefined--,44.329
3.700,--undefined--,44.575
3.701,--undefined--,44.773
3.702,--undefined--,44.927
3.703,--undefined--,45.038
3.704,--undefined--,45.110
3.705,--undefined--,45.144
3.706,--undefined--,45.144
3.707,--undefined--,45.116
3.708,--undefined--,45.063
3.709,--undefined--,44.990
3.710,--undefined--,44.905
3.711,--undefined--,44.811
3.712,--undefined--,44.715
3.713,--undefined--,44.618
3.714,--undefined--,44.525
3.715,--undefined--,44.435
3.716,--undefined--,44.348
3.717,--undefined--,44.261
3.718,--undefined--,44.171
3.719,--undefined--,44.072
3.720,--undefined--,43.962
3.721,--undefined--,43.837
3.722,--undefined--,43.692
3.723,--undefined--,43.527
3.724,--undefined--,43.338
3.725,--undefined--,43.129
3.726,--undefined--,42.900
3.727,--undefined--,42.657
3.728,--undefined--,42.404
3.729,--undefined--,42.142
3.730,--undefined--,41.888
3.731,--undefined--,41.646
3.732,--undefined--,41.420
3.733,--undefined--,41.215
3.734,--undefined--,41.031
3.735,--undefined--,40.867
3.736,--undefined--,40.721
3.737,--undefined--,40.587
3.738,--undefined--,40.459
3.739,--undefined--,40.329
3.740,--undefined--,40.194
3.741,--undefined--,40.050
3.742,--undefined--,39.893
3.743,--undefined--,39.722
3.744,--undefined--,39.538
3.745,--undefined--,39.344
3.746,--undefined--,39.142
3.747,--undefined--,38.938
3.748,--undefined--,38.737
3.749,--undefined--,38.542
3.750,--undefined--,38.365
3.751,--undefined--,38.209
3.752,--undefined--,38.077
3.753,--undefined--,37.970
3.754,--undefined--,37.889
3.755,--undefined--,37.834
3.756,--undefined--,37.801
3.757,--undefined--,37.789
3.758,--undefined--,37.793
3.759,--undefined--,37.812
3.760,--undefined--,37.840
3.761,--undefined--,37.877
3.762,--undefined--,37.920
3.763,--undefined--,37.966
3.764,--undefined--,38.015
3.765,--undefined--,38.066
3.766,--undefined--,38.119
3.767,--undefined--,38.171
3.768,--undefined--,38.222
3.769,--undefined--,38.273
3.770,--undefined--,38.319
3.771,--undefined--,38.360
3.772,--undefined--,38.393
3.773,--undefined--,38.417
3.774,--undefined--,38.427
3.775,--undefined--,38.423
3.776,--undefined--,38.401
3.777,--undefined--,38.360
3.778,--undefined--,38.299
3.779,--undefined--,38.215
3.780,--undefined--,38.113
3.781,--undefined--,37.995
3.782,--undefined--,37.863
3.783,--undefined--,37.725
3.784,--undefined--,37.587
3.785,--undefined--,37.458
3.786,--undefined--,37.348
3.787,--undefined--,37.266
3.788,--undefined--,37.221
3.789,--undefined--,37.221
3.790,--undefined--,37.268
3.791,--undefined--,37.360
3.792,--undefined--,37.495
3.793,--undefined--,37.664
3.794,--undefined--,37.858
3.795,--undefined--,38.068
3.796,--undefined--,38.283
3.797,--undefined--,38.496
3.798,--undefined--,38.698
3.799,--undefined--,38.888
3.800,--undefined--,39.055
3.801,--undefined--,39.197
3.802,--undefined--,39.315
3.803,--undefined--,39.407
3.804,--undefined--,39.475
3.805,--undefined--,39.520
3.806,--undefined--,39.543
3.807,--undefined--,39.549
3.808,--undefined--,39.541
3.809,--undefined--,39.521
3.810,--undefined--,39.495
3.811,--undefined--,39.468
3.812,--undefined--,39.443
3.813,--undefined--,39.425
3.814,--undefined--,39.417
3.815,--undefined--,39.422
3.816,--undefined--,39.443
3.817,--undefined--,39.478
3.818,--undefined--,39.530
3.819,--undefined--,39.597
3.820,--undefined--,39.675
3.821,--undefined--,39.761
3.822,--undefined--,39.852
3.823,--undefined--,39.945
3.824,--undefined--,40.034
3.825,--undefined--,40.119
3.826,--undefined--,40.196
3.827,--undefined--,40.265
3.828,--undefined--,40.325
3.829,--undefined--,40.379
3.830,--undefined--,40.430
3.831,--undefined--,40.481
3.832,--undefined--,40.541
3.833,--undefined--,40.616
3.834,--undefined--,40.713
3.835,--undefined--,40.839
3.836,--undefined--,41.000
3.837,--undefined--,41.197
3.838,--undefined--,41.430
3.839,--undefined--,41.703
3.840,--undefined--,41.998
3.841,--undefined--,42.311
3.842,--undefined--,42.633
3.843,--undefined--,42.955
3.844,--undefined--,43.267
3.845,--undefined--,43.561
3.846,--undefined--,43.829
3.847,--undefined--,44.066
3.848,--undefined--,44.266
3.849,--undefined--,44.428
3.850,--undefined--,44.544
3.851,--undefined--,44.614
3.852,--undefined--,44.637
3.853,--undefined--,44.612
3.854,--undefined--,44.540
3.855,--undefined--,44.421
3.856,--undefined--,44.257
3.857,--undefined--,44.050
3.858,--undefined--,43.803
3.859,--undefined--,43.513
3.860,--undefined--,43.196
3.861,--undefined--,42.856
3.862,--undefined--,42.499
3.863,--undefined--,42.134
3.864,--undefined--,41.771
3.865,--undefined--,41.421
3.866,--undefined--,41.098
3.867,--undefined--,40.812
3.868,--undefined--,40.574
3.869,--undefined--,40.388
3.870,--undefined--,40.267
3.871,--undefined--,40.207
3.872,--undefined--,40.204
3.873,--undefined--,40.251
3.874,--undefined--,40.338
3.875,--undefined--,40.454
3.876,--undefined--,40.589
3.877,--undefined--,40.733
3.878,--undefined--,40.874
3.879,--undefined--,41.008
3.880,--undefined--,41.124
3.881,--undefined--,41.217
3.882,--undefined--,41.284
3.883,--undefined--,41.322
3.884,--undefined--,41.330
3.885,--undefined--,41.306
3.886,--undefined--,41.253
3.887,--undefined--,41.170
3.888,--undefined--,41.061
3.889,--undefined--,40.927
3.890,--undefined--,40.777
3.891,--undefined--,40.615
3.892,--undefined--,40.446
3.893,--undefined--,40.275
3.894,--undefined--,40.106
3.895,--undefined--,39.944
3.896,--undefined--,39.791
3.897,--undefined--,39.648
3.898,--undefined--,39.516
3.899,--undefined--,39.390
3.900,--undefined--,39.273
3.901,--undefined--,39.162
3.902,--undefined--,39.054
3.903,--undefined--,38.949
3.904,--undefined--,38.847
3.905,--undefined--,38.750
3.906,--undefined--,38.659
3.907,--undefined--,38.579
3.908,--undefined--,38.514
3.909,--undefined--,38.466
3.910,--undefined--,38.440
3.911,--undefined--,38.438
3.912,--undefined--,38.461
3.913,--undefined--,38.506
3.914,--undefined--,38.573
3.915,--undefined--,38.657
3.916,--undefined--,38.754
3.917,--undefined--,38.859
3.918,--undefined--,38.969
3.919,--undefined--,39.080
3.920,--undefined--,39.185
3.921,--undefined--,39.283
3.922,--undefined--,39.372
3.923,--undefined--,39.452
3.924,--undefined--,39.521
3.925,--undefined--,39.581
3.926,--undefined--,39.633
3.927,--undefined--,39.681
3.928,--undefined--,39.730
3.929,--undefined--,39.786
3.930,--undefined--,39.855
3.931,--undefined--,39.945
3.932,--undefined--,40.066
3.933,--undefined--,40.224
3.934,--undefined--,40.426
3.935,--undefined--,40.674
3.936,--undefined--,40.966
3.937,--undefined--,41.299
3.938,--undefined--,41.662
3.939,--undefined--,42.055
3.940,--undefined--,42.450
3.941,--undefined--,42.841
3.942,--undefined--,43.217
3.943,--undefined--,43.569
3.944,--undefined--,43.889
3.945,--undefined--,44.171
3.946,--undefined--,44.409
3.947,--undefined--,44.600
3.948,--undefined--,44.741
3.949,--undefined--,44.833
3.950,--undefined--,44.874
3.951,--undefined--,44.867
3.952,--undefined--,44.815
3.953,--undefined--,44.725
3.954,--undefined--,44.605
3.955,--undefined--,44.465
3.956,--undefined--,44.318
3.957,--undefined--,44.179
3.958,--undefined--,44.064
3.959,--undefined--,43.987
3.960,--undefined--,43.962
3.961,--undefined--,43.995
3.962,--undefined--,44.085
3.963,--undefined--,44.226
3.964,--undefined--,44.406
3.965,--undefined--,44.611
3.966,--undefined--,44.824
3.967,--undefined--,45.032
3.968,--undefined--,45.222
3.969,--undefined--,45.386
3.970,--undefined--,45.511
3.971,--undefined--,45.594
3.972,--undefined--,45.630
3.973,--undefined--,45.618
3.974,--undefined--,45.555
3.975,--undefined--,45.442
3.976,--undefined--,45.278
3.977,--undefined--,45.065
3.978,--undefined--,44.806
3.979,--undefined--,44.495
3.980,--undefined--,44.149
3.981,--undefined--,43.770
3.982,--undefined--,43.363
3.983,--undefined--,42.935
3.984,--undefined--,42.497
3.985,--undefined--,42.057
3.986,--undefined--,41.627
3.987,--undefined--,41.214
3.988,--undefined--,40.829
3.989,--undefined--,40.467
3.990,--undefined--,40.145
3.991,--undefined--,39.857
3.992,--undefined--,39.597
3.993,--undefined--,39.359
3.994,--undefined--,39.139
3.995,--undefined--,38.931
3.996,--undefined--,38.732
3.997,--undefined--,38.540
3.998,--undefined--,38.359
3.999,--undefined--,38.187
4.000,--undefined--,38.040
4.001,--undefined--,37.925
4.002,--undefined--,37.851
4.003,--undefined--,37.829
4.004,--undefined--,37.868
4.005,--undefined--,37.975
4.006,--undefined--,38.150
4.007,--undefined--,38.394
4.008,--undefined--,38.697
4.009,--undefined--,39.061
4.010,--undefined--,39.460
4.011,--undefined--,39.884
4.012,--undefined--,40.324
4.013,--undefined--,40.768
4.014,--undefined--,41.206
4.015,--undefined--,41.627
4.016,--undefined--,42.026
4.017,--undefined--,42.396
4.018,--undefined--,42.731
4.019,--undefined--,43.033
4.020,--undefined--,43.290
4.021,--undefined--,43.501
4.022,--undefined--,43.669
4.023,--undefined--,43.792
4.024,--undefined--,43.871
4.025,--undefined--,43.908
4.026,--undefined--,43.906
4.027,--undefined--,43.868
4.028,--undefined--,43.799
4.029,--undefined--,43.700
4.030,--undefined--,43.582
4.031,--undefined--,43.451
4.032,--undefined--,43.312
4.033,--undefined--,43.172
4.034,--undefined--,43.036
4.035,--undefined--,42.909
4.036,--undefined--,42.793
4.037,--undefined--,42.689
4.038,--undefined--,42.596
4.039,--undefined--,42.510
4.040,--undefined--,42.432
4.041,--undefined--,42.356
4.042,--undefined--,42.279
4.043,--undefined--,42.198
4.044,--undefined--,42.109
4.045,--undefined--,42.011
4.046,--undefined--,41.903
4.047,--undefined--,41.785
4.048,--undefined--,41.657
4.049,--undefined--,41.516
4.050,--undefined--,41.369
4.051,--undefined--,41.214
4.052,--undefined--,41.053
4.053,--undefined--,40.886
4.054,--undefined--,40.713
4.055,--undefined--,40.535
4.056,--undefined--,40.353
4.057,--undefined--,40.167
4.058,--undefined--,39.979
4.059,--undefined--,39.785
4.060,--undefined--,39.593
4.061,--undefined--,39.402
4.062,--undefined--,39.214
4.063,--undefined--,39.028
4.064,--undefined--,38.845
4.065,--undefined--,38.667
4.066,--undefined--,38.493
4.067,--undefined--,38.323
4.068,--undefined--,38.156
4.069,--undefined--,37.988
4.070,--undefined--,37.825
4.071,--undefined--,37.663
4.072,--undefined--,37.501
4.073,--undefined--,37.342
4.074,--undefined--,37.184
4.075,--undefined--,37.032
4.076,--undefined--,36.888
4.077,--undefined--,36.755
4.078,--undefined--,36.640
4.079,--undefined--,36.545
4.080,--undefined--,36.480
4.081,--undefined--,36.450
4.082,--undefined--,36.460
4.083,--undefined--,36.517
4.084,--undefined--,36.622
4.085,--undefined--,36.776
4.086,--undefined--,36.979
4.087,--undefined--,37.224
4.088,--undefined--,37.504
4.089,--undefined--,37.818
4.090,--undefined--,38.142
4.091,--undefined--,38.469
